time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
35.308000,0.5996,-0.0122,-0.3463,0.693
35.318000,0.6631,-0.0164,-0.0211,0.664
35.329000,0.7487,-0.0420,0.0514,0.752
35.339000,0.5949,-0.2120,0.0657,0.635
35.391000,0.3131,-0.2941,0.2918,0.519
35.394000,0.1030,-0.2942,0.7031,0.769
35.395000,0.0171,-0.2359,1.0808,1.106
35.396000,0.0204,-0.1536,1.0999,1.111
35.397000,-0.0514,-0.0573,0.7752,0.779
35.402000,0.0274,-0.0798,0.0411,0.094
35.409000,0.0596,0.1177,-0.5587,0.574
35.419000,-0.1652,0.2003,-1.1009,1.131
35.428000,-0.6872,0.2962,-4.1484,4.215
35.438000,-0.2819,-0.1410,-2.7078,2.726
35.449000,0.2721,-0.3638,-0.7308,0.860
35.459000,0.7915,-0.2713,0.6139,1.038
35.469000,0.6922,-0.2480,0.7006,1.016
35.479000,0.2537,-0.2125,0.6993,0.774
35.490000,-0.0211,-0.1326,1.0516,1.060
35.539000,0.0305,0.0527,1.4186,1.420
35.540000,-0.0056,0.1852,1.5225,1.534
35.540000,-0.3156,-0.1867,1.2072,1.262
35.540000,-0.2130,-0.1802,-0.2336,0.364
35.540000,-0.7180,-0.1346,-1.3601,1.544
35.550000,-1.1424,-0.0733,-1.8388,2.166
35.559000,-0.9245,0.1418,-1.9993,2.207
35.569000,-0.2069,0.1980,-2.1495,2.168
35.578000,0.1536,0.0525,-1.9937,2.000
35.588000,0.2267,-0.1448,-1.3548,1.381
35.602000,-0.0010,-0.2380,-0.5796,0.627
35.625000,-0.1299,-0.1827,0.2646,0.347
35.626000,-0.1309,-0.1823,0.8254,0.855
35.628000,0.1392,-0.1238,0.9393,0.958
35.648000,0.3376,-0.1329,0.8311,0.907
35.653000,0.4792,-0.2446,0.8155,0.977
35.659000,0.5545,-0.3338,0.8668,1.082
35.688000,0.5480,-0.3786,0.8309,1.065
35.690000,0.2519,-0.4088,1.4617,1.539
35.690000,0.1519,0.0228,1.0377,1.049
35.699000,-0.1931,0.1441,0.6053,0.651
35.708000,-0.2574,-0.0219,0.2529,0.362
35.722000,-0.0707,-0.1211,-0.1721,0.222
35.728000,0.2153,-0.1568,-0.6214,0.676
35.738000,0.3898,-0.0647,-0.8727,0.958
35.754000,0.4484,-0.0977,-1.0733,1.167
35.758000,0.3962,-0.1254,-1.1908,1.261
35.799000,0.2290,-0.0969,-1.1493,1.176
35.800000,-0.0360,0.0532,-0.9932,0.995
35.800000,-0.2310,0.1379,-0.6427,0.697
35.801000,-0.2880,0.1115,-0.2702,0.410
35.808000,-0.2124,0.0368,0.0618,0.224
35.818000,-0.0333,-0.0291,0.3381,0.341
35.828000,0.1871,-0.0308,0.4252,0.466
35.840000,0.2834,-0.1237,0.6358,0.707
35.849000,0.4245,-0.2758,0.7994,0.946
35.859000,0.4556,-0.3356,0.7830,0.966
35.868000,0.2924,-0.3164,0.6371,0.769
35.878000,0.0591,-0.3131,0.3975,0.509
35.892000,-0.0791,-0.2664,0.2303,0.361
35.899000,0.0143,-0.2525,0.1238,0.282
35.941000,0.1860,-0.2651,-0.0047,0.324
35.942000,0.3468,-0.2767,-0.1145,0.458
35.943000,0.4183,-0.2838,-0.1302,0.522
35.943000,0.3221,-0.2857,-0.0913,0.440
35.948000,0.1583,-0.2826,0.0319,0.325
35.960000,0.0906,-0.2739,0.2191,0.362
35.972000,0.0847,-0.2665,0.3001,0.410
35.978000,0.0899,-0.2602,0.2254,0.356
35.988000,0.1324,-0.2749,0.0337,0.307
35.999000,0.1220,-0.2518,-0.1969,0.342
36.009000,-0.0570,-0.2780,0.1703,0.331
36.019000,-0.0911,-0.2642,0.4264,0.510
36.028000,-0.0579,-0.2915,0.8090,0.862
36.045000,0.2057,-0.2133,1.0260,1.068
36.048000,0.5887,-0.1389,0.5482,0.816
36.088000,0.7273,-0.0955,0.1996,0.760
36.090000,0.6171,-0.0515,-0.0302,0.620
36.091000,0.3783,-0.1626,-0.1204,0.429
36.092000,0.2743,-0.2559,-0.0214,0.376
36.099000,0.4304,-0.3055,0.0630,0.532
36.108000,0.6230,-0.2797,0.0729,0.687
36.119000,0.9125,-0.1916,0.1287,0.941
36.129000,1.2339,-0.1494,0.4179,1.311
36.140000,0.7660,-0.3016,0.0499,0.825
36.150000,0.2991,-0.3886,-0.4698,0.679
36.160000,0.1464,-0.2382,-0.7533,0.804
36.168000,-0.0505,-0.1067,-0.8206,0.829
36.181000,-0.1123,-0.0901,-0.6431,0.659
36.224000,-0.0017,-0.0388,-0.5022,0.504
36.225000,-0.0096,-0.0362,-0.3124,0.315
36.225000,-0.2241,-0.0320,-0.0382,0.230
36.226000,-0.5114,0.0094,0.3544,0.622
36.228000,-0.6965,0.1157,0.6902,0.987
36.238000,-0.7891,0.1809,0.7811,1.125
36.248000,-0.7344,0.1623,0.6609,1.001
36.259000,-0.5590,0.0994,0.6536,0.866
36.269000,-0.2560,0.0390,0.4091,0.484
36.278000,0.0694,-0.0742,-0.0468,0.112
36.288000,0.1728,-0.1373,-0.3951,0.453
36.299000,0.1395,-0.1586,-0.5588,0.597
36.309000,0.1160,-0.1992,-0.6442,0.684
36.318000,0.0866,-0.1846,-0.6090,0.642
36.328000,0.0458,-0.1117,-0.4658,0.481
36.343000,0.0613,-0.0648,-0.3654,0.376
36.382000,0.0662,-0.0451,-0.3260,0.336
36.384000,0.0926,-0.0265,-0.2360,0.255
36.384000,0.0607,-0.0441,-0.1389,0.158
36.385000,-0.0774,-0.0911,0.2137,0.245
36.389000,-0.1269,-0.0809,0.5581,0.578
36.402000,-0.0912,-0.1107,0.4612,0.483
36.409000,-0.1233,-0.1538,0.0636,0.207
36.420000,-0.0950,-0.0907,-0.2925,0.321
36.428000,0.0206,-0.0337,-0.5445,0.546
36.438000,0.0492,-0.0347,-0.6497,0.652
36.456000,0.0078,-0.0629,-0.4729,0.477
36.459000,0.1232,-0.0609,-0.5617,0.578
36.506000,0.2211,-0.0255,-0.6829,0.718
36.508000,0.1082,-0.0545,-0.4411,0.457
36.509000,-0.1412,-0.1116,-0.0993,0.206
36.510000,-0.3798,-0.1522,0.1155,0.425
36.510000,-0.4432,-0.1370,0.2025,0.506
36.518000,-0.1489,-0.0865,0.0368,0.176
36.528000,0.1485,-0.1433,-0.3471,0.404
36.538000,0.0519,-0.1404,-0.4677,0.491
36.548000,-0.0684,-0.0754,-0.2886,0.306
36.558000,-0.0389,-0.1068,0.0927,0.147
36.572000,-0.0423,-0.1369,0.3641,0.391
36.580000,-0.0718,-0.0015,0.0855,0.112
36.588000,-0.1361,-0.0223,-0.3198,0.348
36.602000,-0.0642,0.0281,-0.4310,0.437
