time,wx,wy,wz
2.5596871376037598,0.77,-0.44,-0.23
2.559983253479004,0.77,-0.44,-0.23
2.5646562576293945,0.86,-0.36,-0.26
2.5749239921569824,0.94,-0.18,-0.23
2.5846962928771973,1.0,-0.04,-0.22
2.594788074493408,1.0,0.04,-0.2
2.606342077255249,0.94,0.05,-0.15
2.615713119506836,0.86,0.01,-0.14
2.6258130073547363,0.74,-0.03,-0.21
2.6379780769348145,0.6,-0.05,-0.35
2.6576199531555176,0.39,0.18,-0.53
2.657910108566284,0.39,0.18,-0.53
2.665256977081299,0.33,0.43,-0.36
2.675457000732422,0.28,0.64,-0.06
2.6856131553649902,0.24,0.64,0.16
2.6957292556762695,0.17,0.48,0.22
2.706472158432007,0.0,0.18,0.13
2.7163491249084473,-0.3,-0.16,-0.01
2.7269749641418457,-0.73,-0.42,-0.09
2.7388501167297363,-1.18,-0.49,-0.11
2.758322238922119,-1.79,-0.29,0.01
2.7586112022399902,-1.79,-0.29,0.01
2.765993118286133,-1.87,-0.14,0.09
2.7762670516967773,-1.8,-0.01,0.11
2.786182165145874,-1.55,0.09,0.07
2.796696186065674,-1.19,0.24,0.05
2.806389093399048,-0.8,0.42,0.12
2.817310094833374,-0.42,0.52,0.2
2.827183246612549,-0.1,0.58,0.23
2.839449167251587,0.14,0.58,0.19
2.8582372665405273,0.4,0.41,0.07
2.858436107635498,0.4,0.41,0.07
2.8671140670776367,0.44,0.27,0.1
2.877113103866577,0.45,0.14,0.14
2.88694429397583,0.44,0.06,0.2
2.897404193878174,0.4,0.0,0.23
2.9088082313537598,0.33,-0.06,0.24
2.9175961017608643,0.26,-0.07,0.27
2.930410146713257,0.25,-0.01,0.34
2.9500341415405273,0.41,0.08,0.38
2.9507060050964355,0.41,0.08,0.38
2.9574930667877197,0.45,0.08,0.32
2.96763014793396,0.4,0.09,0.27
2.977785110473633,0.34,0.08,0.17
2.9876532554626465,0.31,0.04,-0.01
2.998859167098999,0.3,0.05,-0.22
3.008739948272705,0.35,0.2,-0.44
3.0177969932556152,0.55,0.55,-0.62
3.031400203704834,0.88,1.02,-0.65
3.051380157470703,1.29,1.6,-0.3
3.051669120788574,1.29,1.6,-0.3
3.058903217315674,1.14,1.48,-0.06
3.0683131217956543,0.7,1.2,0.09
3.0785861015319824,0.01,0.83,0.16
3.0888571739196777,-0.81,0.51,0.23
3.0988590717315674,-1.57,0.31,0.28
3.1093811988830566,-2.11,0.15,0.33
3.1196811199188232,-2.42,-0.0,0.39
3.1327171325683594,-2.53,-0.17,0.48
3.1548562049865723,-2.22,-0.38,0.56
3.1551451683044434,-2.22,-0.38,0.56
3.159085273742676,-1.75,-0.27,0.4
3.169274091720581,-1.08,-0.06,0.23
3.179044246673584,-0.35,0.18,0.16
3.1900391578674316,0.21,0.37,0.21
3.1994991302490234,0.53,0.45,0.27
3.2105910778045654,0.62,0.41,0.32
3.2200491428375244,0.49,0.23,0.33
3.2327611446380615,0.22,0.02,0.35
3.2543959617614746,-0.19,-0.3,0.37
3.2546839714050293,-0.19,-0.3,0.37
3.2596559524536133,-0.15,-0.42,0.34
3.269587993621826,0.05,-0.42,0.31
3.279853105545044,0.32,-0.36,0.26
3.289921283721924,0.61,-0.29,0.21
3.300964117050171,0.82,-0.26,0.23
3.3107900619506836,0.94,-0.21,0.26
3.321197032928467,0.96,-0.14,0.29
3.333415985107422,0.87,-0.09,0.33
3.3541812896728516,0.63,-0.12,0.33
3.3548121452331543,0.63,-0.12,0.33
3.3601512908935547,0.51,-0.14,0.14
3.3703432083129883,0.43,-0.09,-0.12
3.380660057067871,0.49,0.05,-0.4
3.3908252716064453,0.68,0.25,-0.63
3.401587963104248,0.96,0.48,-0.66
3.411752223968506,1.27,0.64,-0.45
3.421624183654785,1.47,0.69,-0.23
3.43375825881958,1.39,0.72,-0.11
3.4535470008850098,0.47,0.42,-0.16
3.453835964202881,0.47,0.42,-0.16
3.4611220359802246,-0.17,0.27,-0.16
3.4711341857910156,-0.77,0.11,-0.11
3.4811811447143555,-1.27,-0.08,-0.07
3.49139404296875,-1.62,-0.27,-0.11
3.50228214263916,-1.84,-0.4,-0.2
3.5122551918029785,-1.88,-0.44,-0.18
3.5230231285095215,-1.73,-0.31,-0.01
