time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.736000,4.5088,-19.7984,-0.3016,20.308
2.741000,3.9256,-20.0701,-0.7433,20.464
2.746000,3.4531,-20.3135,-1.0649,20.632
2.752000,3.2741,-20.5856,-1.2488,20.882
2.756000,3.3173,-20.8478,-1.4057,21.157
2.762000,3.5048,-21.0499,-1.5357,21.395
2.769000,3.8570,-21.2734,-1.6145,21.680
2.772000,4.4376,-21.5304,-1.5533,22.038
2.777000,5.2532,-21.7138,-1.4741,22.389
2.781000,6.1866,-21.8365,-1.4443,22.742
2.786000,7.0343,-21.8919,-1.5508,23.046
2.792000,7.8440,-21.9380,-1.6775,23.358
2.796000,8.6770,-21.9582,-1.7536,23.676
2.802000,9.4098,-21.9597,-1.7801,23.957
2.808000,10.0433,-22.0000,-1.8507,24.255
2.811000,10.6669,-22.0218,-1.8342,24.538
2.818000,11.3300,-21.9538,-1.7641,24.768
2.822000,11.9481,-21.8061,-1.6924,24.922
2.828000,12.5185,-21.6820,-1.7497,25.098
2.833000,13.0363,-21.5676,-1.8344,25.268
2.838000,13.6188,-21.5229,-1.9050,25.541
2.842000,14.1950,-21.5123,-1.9730,25.849
2.847000,14.6985,-21.4884,-1.9973,26.111
2.852000,15.0269,-21.3700,-1.8606,26.191
2.857000,15.3830,-21.1811,-1.5817,26.226
2.863000,15.7613,-20.9102,-1.2415,26.214
2.871000,16.3520,-20.6173,-0.9643,26.332
2.872000,17.5597,-20.4440,-0.8795,26.964
2.878000,19.0093,-20.3951,-0.9466,27.896
2.882000,20.3958,-20.4510,-1.2931,28.912
2.888000,21.8468,-20.5878,-1.7286,30.069
2.892000,23.2667,-20.7453,-2.1888,31.249
2.897000,24.3044,-20.9949,-2.4058,32.207
2.902000,24.7691,-21.3715,-2.9460,32.847
2.908000,24.5779,-21.7812,-3.2506,33.001
2.912000,23.8622,-22.0296,-3.2922,32.643
2.918000,22.9035,-22.3298,-2.8380,32.113
2.923000,21.8466,-22.6672,-2.1150,31.552
2.928000,20.6667,-22.9870,-1.5080,30.948
2.933000,19.2862,-23.1124,-0.8204,30.113
2.937000,17.7951,-23.0968,-0.1790,29.158
2.943000,16.2981,-23.0868,0.2695,28.261
2.948000,14.5552,-23.1310,0.5309,27.335
2.953000,12.8192,-23.1273,0.5683,26.449
2.957000,11.2612,-22.9503,0.7543,25.575
2.963000,9.7502,-22.9105,0.9446,24.917
2.969000,8.4383,-23.2531,0.9278,24.754
2.972000,7.1113,-23.9786,0.5683,25.017
2.979000,5.8047,-25.0419,-0.2392,25.707
2.983000,4.2533,-26.3736,-1.0618,26.735
2.987000,1.9892,-27.7315,-1.9787,27.873
2.993000,-0.9432,-29.1714,-2.9464,29.335
2.998000,-3.7530,-31.3681,-4.1730,31.866
3.005000,-7.9060,-33.0003,-4.6420,34.250
3.010000,-13.0470,-34.2340,-4.7997,36.949
3.014000,-18.3001,-35.4227,-4.3365,40.106
3.019000,-23.7659,-36.6328,-3.8233,43.834
3.023000,-28.8872,-38.1003,-3.4530,47.938
3.028000,-33.4394,-39.8052,-2.4260,52.044
3.032000,-37.4520,-41.6060,-0.4438,55.981
3.038000,-41.5542,-42.8993,2.7523,59.789
3.044000,-45.5993,-43.4879,7.0596,63.406
3.047000,-49.1920,-43.5199,11.5993,66.696
3.053000,-51.9303,-43.1385,15.4650,69.259
3.058000,-53.7052,-42.3913,18.0575,70.763
3.063000,-54.2266,-41.6674,18.8610,70.940
3.068000,-53.2078,-41.1961,17.9412,69.642
3.073000,-51.0136,-41.0221,15.7491,67.329
3.079000,-47.7675,-41.1601,12.5355,64.289
3.084000,-43.7395,-41.4499,8.6679,60.880
3.088000,-39.0161,-41.9796,4.4974,57.487
3.094000,-34.0238,-42.4711,0.4953,54.421
3.100000,-28.6464,-43.1414,-3.1320,51.881
3.103000,-22.6296,-44.0807,-6.6429,49.993
3.108000,-16.1419,-45.1670,-9.9918,48.994
3.114000,-9.5059,-46.0209,-13.2067,48.813
3.119000,-3.0491,-46.6391,-16.3444,49.514
3.125000,3.3014,-47.1547,-19.3935,51.094
3.130000,9.2478,-47.4522,-22.0393,53.132
3.133000,14.5263,-47.6306,-24.1176,55.329
3.139000,18.6264,-47.7087,-25.3215,57.134
3.143000,21.3767,-48.0990,-25.3027,58.401
3.148000,24.2899,-49.0306,-23.0616,59.379
3.153000,26.0547,-49.5476,-18.7708,59.044
3.158000,27.5007,-50.4175,-13.8770,59.083
3.164000,27.8784,-51.4053,-8.7788,59.134
3.170000,26.8714,-52.0927,-3.6312,58.727
3.173000,25.1747,-52.5194,1.2715,58.255
3.179000,23.7933,-52.9961,5.1077,58.316
3.184000,23.1857,-53.5691,7.1233,58.804
3.189000,23.5477,-54.2194,7.3065,59.562
3.193000,24.9917,-55.0140,6.2724,60.749
3.198000,27.5164,-55.8169,5.0372,62.434
3.207000,30.4239,-56.3166,4.2767,64.152
3.209000,32.9647,-56.1485,4.3815,65.257
3.214000,34.3785,-55.0802,5.2690,65.142
3.219000,34.6717,-53.3693,6.7605,64.001
3.225000,33.9296,-51.2644,8.3976,62.047
3.230000,32.6615,-49.0470,9.4552,59.681
3.234000,31.1318,-46.8079,9.5072,57.014
3.239000,29.3344,-44.6812,8.4955,54.121
3.244000,27.4180,-42.7406,6.8021,51.233
3.249000,25.6197,-40.9629,4.7681,48.550
3.255000,24.3131,-39.2929,2.6119,46.280
3.259000,23.2364,-37.6135,0.6119,44.216
3.263000,21.9411,-35.9773,-0.9270,42.150
3.270000,20.3230,-34.4960,-2.1200,40.094
3.274000,18.5092,-33.2395,-3.0282,38.166
3.279000,16.8209,-32.2812,-3.6716,36.585
3.285000,15.3734,-31.5081,-4.0268,35.289
3.289000,14.1332,-30.7166,-4.1432,34.065
3.293000,13.1131,-29.8314,-3.9028,32.819
3.299000,12.5557,-28.8069,-3.4648,31.615
3.305000,12.7916,-27.8594,-2.9704,30.799
3.310000,13.9500,-27.2737,-2.6772,30.751
3.314000,15.6593,-26.9546,-2.2459,31.254
3.321000,17.3418,-26.1330,-1.1549,31.385
3.324000,18.8825,-24.6491,0.4854,31.054
3.330000,20.2430,-22.8122,2.3841,30.592
3.335000,21.4710,-21.0143,3.9619,30.303
3.339000,22.5399,-19.4800,4.9953,30.207
3.345000,23.3869,-18.1430,5.6724,30.138
3.351000,23.7913,-16.6153,6.3095,29.697
3.356000,23.7714,-14.7843,7.0888,28.877
3.361000,23.6448,-12.9755,7.8334,28.086
3.364000,23.6353,-11.3703,8.6465,27.617
3.371000,23.5023,-9.8608,9.6578,27.256
3.374000,23.1200,-8.1161,11.0268,26.870
3.381000,22.5929,-6.1735,12.4980,26.547
3.385000,22.2526,-4.1974,13.8274,26.533
3.390000,21.9304,-2.2210,15.0271,26.678
3.394000,21.4815,-0.3306,16.2383,26.930
3.399000,21.0653,1.4312,17.4428,27.387
3.404000,20.7627,2.9463,18.5632,28.006
3.410000,20.4735,4.3011,19.3826,28.519
3.415000,20.2904,5.7173,19.8886,28.982
3.421000,20.6893,7.1681,19.9825,29.643
3.425000,22.4681,8.3938,19.5870,30.966
3.430000,25.8682,9.4463,18.5626,33.211
3.435000,30.6197,10.3520,16.9648,36.504
3.440000,36.8319,11.0343,15.0523,41.291
3.444000,44.4993,11.3833,13.0914,47.761
3.450000,53.0331,11.3974,11.4462,55.438
3.456000,61.6522,11.1429,10.3891,63.507
3.459000,69.4201,10.6118,10.3038,70.978
3.465000,70.9519,9.7964,11.7304,72.579
3.472000,70.8904,8.6640,15.0315,72.983
3.475000,70.7942,7.2584,19.9528,73.910
3.480000,70.6638,5.5120,25.4542,75.310
3.484000,70.5024,3.4952,30.4808,76.889
3.490000,70.3154,1.3731,34.3605,78.274
3.496000,66.1802,-0.7115,36.6666,75.662
3.499000,60.6300,-2.7470,36.8311,70.993
3.505000,55.8047,-5.1165,34.6599,65.891
3.510000,52.1265,-7.8692,30.4219,60.865
3.514000,48.9486,-10.5628,25.1174,56.022
3.522000,46.1935,-13.0279,19.5399,51.821
3.525000,43.8723,-15.3211,14.2975,48.620
3.530000,41.6824,-17.3859,9.7226,46.198
3.534000,39.2432,-19.0640,6.1567,44.061
3.541000,36.4788,-20.2868,3.3686,41.876
3.545000,33.4720,-21.1895,1.1093,39.631
3.550000,30.4129,-21.8398,-0.6456,37.448
3.555000,27.3115,-22.1782,-2.0347,35.241
3.561000,24.4140,-22.1886,-3.1789,33.143
3.566000,21.7905,-21.9197,-4.1476,31.185
3.570000,19.4861,-21.5030,-4.8072,29.414
3.575000,17.6171,-21.0283,-5.2345,27.928
3.581000,16.0021,-20.5199,-5.2584,26.548
3.586000,14.5865,-20.0631,-5.0798,25.320
3.590000,13.4545,-19.7133,-4.5846,24.303
3.595000,12.5181,-19.3088,-3.5512,23.284
3.601000,11.7876,-18.9708,-2.2994,22.453
3.608000,11.1564,-18.8664,-1.1235,21.947
3.614000,10.5788,-19.0216,-0.1284,21.766
3.615000,10.1743,-19.2640,0.9046,21.804
3.622000,9.7709,-19.5047,2.0085,21.907
3.625000,9.3525,-19.7738,3.0369,22.084
3.631000,9.0057,-20.1918,3.9052,22.451
3.636000,8.5231,-20.7463,4.6213,22.900
3.641000,7.7640,-21.2449,5.2164,23.213
3.645000,6.7834,-21.6926,5.4904,23.382
3.650000,5.7200,-22.0893,5.4955,23.470
3.656000,4.7090,-22.4081,5.1868,23.478
3.662000,3.9975,-22.7037,4.6345,23.514
3.665000,3.8082,-22.9355,3.9290,23.579
3.672000,3.9023,-23.0519,3.1217,23.587
3.676000,4.1754,-23.1195,2.3471,23.610
3.682000,4.5597,-23.1984,1.5968,23.696
3.686000,5.1139,-23.3102,0.9493,23.883
3.690000,5.8779,-23.4148,0.3304,24.144
3.695000,6.8052,-23.4745,-0.3296,24.443
3.701000,7.7035,-23.4303,-0.9612,24.683
3.714000,8.6199,-23.3405,-1.4639,24.924
3.716000,9.4285,-23.2032,-1.7699,25.108
3.717000,10.1690,-23.0504,-1.8758,25.264
3.721000,11.0292,-22.8539,-1.8397,25.443
3.726000,12.0552,-22.6143,-1.7602,25.687
3.731000,13.1138,-22.4041,-1.7120,26.016
3.737000,14.0601,-22.3484,-1.7885,26.464
3.743000,15.0266,-22.3544,-1.8242,26.997
3.745000,15.9164,-22.2575,-1.6699,27.414
3.752000,16.7791,-22.1208,-1.4012,27.800
3.756000,17.7897,-21.9975,-1.0957,28.312
3.762000,18.8153,-21.9311,-0.8475,28.909
3.766000,19.7033,-21.9576,-0.7197,29.511
3.772000,20.4832,-21.9813,-0.5455,30.051
3.776000,21.2387,-21.9880,-0.2328,30.571
3.781000,22.1139,-21.9942,0.0813,31.189
3.786000,22.8964,-22.0284,0.2284,31.773
3.792000,23.4527,-22.1097,0.0923,32.232
3.796000,23.8169,-22.2450,-0.2708,32.591
3.802000,24.0497,-22.4676,-0.7363,32.920
3.807000,24.1849,-22.7412,-1.2873,33.222
3.812000,24.2010,-23.0920,-1.9145,33.505
3.817000,24.0859,-23.4506,-2.2333,33.690
3.823000,23.8201,-23.7617,-2.3426,33.727
3.826000,23.3843,-24.1044,-2.4963,33.676
3.831000,22.6923,-24.4949,-2.6814,33.498
3.836000,21.8494,-24.8801,-2.6962,33.222
3.843000,20.7452,-25.2000,-2.3562,32.725
3.847000,19.3338,-25.4954,-1.8030,32.048
3.852000,17.9662,-25.7930,-1.3380,31.462
3.859000,16.5000,-26.0475,-0.9322,30.848
3.863000,15.0802,-26.4675,-0.7644,30.472
3.866000,13.6395,-27.0913,-0.6186,30.337
3.872000,12.0361,-28.0264,-0.5141,30.506
3.876000,10.0360,-29.1643,-0.5203,30.847
3.881000,7.0866,-30.1912,-0.6316,31.018
3.887000,3.4171,-31.3213,-0.9112,31.520
3.892000,-0.5498,-32.9843,-1.5771,33.027
3.896000,-4.9085,-35.2267,-2.3398,35.644
3.902000,-9.8608,-37.6962,-3.1198,39.089
3.907000,-15.7158,-39.3258,-2.6379,42.432
3.911000,-21.9308,-40.2717,-1.1565,45.871
3.917000,-28.2892,-41.4426,0.2972,50.178
3.924000,-34.4285,-43.0023,0.9728,55.095
3.927000,-40.4188,-44.4546,1.3332,60.097
3.931000,-46.2031,-45.2924,2.3627,64.743
3.937000,-51.2239,-45.6776,4.4341,68.775
3.941000,-54.9649,-45.7710,7.5556,71.925
3.946000,-57.2067,-45.5415,10.9764,73.940
3.952000,-58.0146,-44.9487,13.9269,74.700
3.957000,-57.5999,-44.2358,15.6784,74.299
3.963000,-56.1358,-43.7845,15.8267,72.930
3.967000,-53.8392,-43.6108,14.5811,70.804
3.972000,-50.5764,-43.6174,12.0924,67.873
3.977000,-46.5640,-43.7887,8.8176,64.524
3.982000,-42.2032,-43.8112,5.2114,61.055
3.987000,-37.2586,-43.9956,1.6106,57.675
3.993000,-31.9525,-44.3111,-1.7188,54.657
4.000000,-26.2843,-44.7168,-4.8584,52.097
4.003000,-20.4798,-45.1923,-7.9133,50.243
4.007000,-14.5527,-45.8057,-10.8663,49.275
4.012000,-8.6613,-46.5030,-13.3105,49.140
4.017000,-3.2302,-47.0106,-14.9449,49.435
4.022000,1.7458,-47.4130,-15.6502,49.960
4.027000,6.2223,-47.8693,-15.4293,50.678
4.032000,9.6153,-47.9907,-14.2181,50.968
4.037000,12.5523,-49.0594,-13.1664,52.323
4.043000,15.6271,-50.5451,-10.8106,53.999
4.049000,18.2092,-51.2611,-7.7768,54.952
4.052000,21.3724,-51.9405,-4.3102,56.331
4.057000,24.3892,-52.3897,-1.1397,57.800
4.063000,27.4590,-52.6825,1.4766,59.427
4.068000,30.3407,-52.7651,3.6251,60.974
4.072000,32.6106,-52.5258,5.2628,62.049
4.077000,33.9985,-51.8755,6.0869,62.322
4.082000,34.3826,-50.9221,6.2768,61.763
4.088000,33.7785,-49.8748,6.1854,60.554
4.092000,32.5349,-49.0598,5.7811,59.151
4.097000,31.0585,-48.4888,5.0742,57.806
4.103000,29.4138,-48.0366,3.8156,56.456
4.109000,27.7611,-47.5344,2.2745,55.094
4.112000,26.2594,-47.0354,0.7879,53.875
4.117000,25.0766,-46.6524,-0.6082,52.968
4.124000,24.2901,-46.4862,-1.7933,52.480
4.128000,24.0207,-46.4221,-3.0125,52.355
4.134000,24.4590,-46.1976,-3.8020,52.411
4.138000,25.4751,-45.7597,-4.3122,52.550
4.142000,26.5399,-45.2215,-4.7790,52.652
4.148000,27.2157,-44.4572,-5.0600,52.371
4.153000,27.4158,-43.4778,-5.1177,51.654
4.159000,27.0880,-42.3876,-5.0477,50.556
4.162000,26.4323,-41.3566,-4.8976,49.326
4.167000,25.5312,-40.4012,-4.7728,48.030
4.172000,24.3383,-39.4056,-4.5070,46.535
4.177000,23.1111,-38.2908,-3.9385,44.898
4.183000,22.1397,-36.9809,-2.9596,43.203
4.187000,21.2945,-35.4843,-1.6607,41.417
4.193000,20.4818,-33.8551,-0.3071,39.570
4.198000,19.7517,-32.2714,0.6896,37.842
4.206000,19.3218,-30.7434,1.5722,36.345
4.209000,19.0151,-29.1352,2.2576,34.864
4.212000,18.7602,-27.5378,2.6784,33.428
4.217000,18.5989,-26.2463,2.6735,32.279
4.223000,18.6957,-25.3638,1.9875,31.572
4.228000,19.1650,-24.8244,0.8839,31.374
4.236000,19.7191,-24.3228,-0.1690,31.312
4.239000,20.2406,-23.7712,-0.7433,31.230
4.244000,20.7824,-23.1112,-0.7036,31.089
4.251000,21.1158,-22.2301,0.1864,30.661
4.252000,21.3690,-21.3244,2.0080,30.255
4.259000,21.3349,-20.2217,4.7490,29.777
4.263000,21.2940,-18.9129,7.9610,29.572
4.269000,21.1220,-17.3438,11.4208,29.621
4.274000,21.0506,-15.5779,14.8726,30.116
4.278000,20.7802,-13.6248,18.1519,30.772
4.284000,20.6616,-11.8066,21.0008,31.738
4.288000,20.7030,-9.9927,23.4931,32.869
4.293000,20.8402,-8.0222,25.4625,33.867
4.298000,21.0258,-5.9856,26.8323,34.610
4.304000,21.1866,-4.0448,27.6057,35.033
4.309000,21.3650,-2.3058,27.8300,35.161
4.313000,21.9914,-0.9412,27.4456,35.182
4.319000,23.1206,0.0534,26.5705,35.222
4.323000,24.6661,0.9601,25.3164,35.359
4.328000,26.8026,1.9331,24.1269,36.114
4.333000,29.8120,3.0257,23.0663,37.815
4.338000,34.0156,4.1512,21.8764,40.656
4.344000,39.4771,5.3266,20.5922,44.843
4.351000,45.6625,6.6675,19.1706,49.970
4.353000,52.1448,7.9514,17.5525,55.591
4.359000,58.5019,8.8862,16.0056,61.299
4.364000,63.8651,9.4989,14.8209,66.247
4.368000,67.4990,9.7668,14.4502,69.716
4.376000,69.4483,9.4454,15.0865,71.693
4.379000,69.9145,8.3277,16.7332,72.370
4.383000,69.0027,6.3992,19.3129,71.940
4.388000,66.9869,3.9311,22.6389,70.818
4.394000,64.2613,1.0817,25.4335,69.120
4.399000,60.5245,-1.9784,27.3462,66.445
4.404000,56.4384,-4.9964,28.1596,63.271
4.408000,52.4606,-7.9018,27.7029,59.850
4.414000,48.7728,-10.6144,25.9418,56.253
4.419000,45.6679,-13.0468,23.2971,52.901
4.424000,43.0975,-15.1289,19.9044,49.824
4.428000,41.0176,-16.8939,16.2699,47.250
4.434000,39.1849,-18.2717,12.5348,45.016
4.439000,37.4546,-19.2250,9.0728,43.067
4.445000,36.0437,-19.8741,5.9389,41.586
4.450000,34.7428,-20.3989,3.0201,40.402
4.454000,33.1877,-20.7732,0.6316,39.158
4.460000,31.2444,-20.8555,-0.9505,37.578
4.464000,28.9942,-20.6615,-1.8799,35.652
4.468000,26.7981,-20.3765,-2.3493,33.747
4.474000,24.9943,-20.0907,-2.6159,32.174
4.479000,23.4873,-19.8115,-2.7570,30.850
4.484000,22.1885,-19.4923,-2.8486,29.671
4.490000,21.2604,-19.2214,-2.7781,28.796
4.493000,20.5706,-19.0520,-2.3722,28.138
4.500000,19.9152,-19.0953,-1.8697,27.654
4.504000,19.2991,-19.3840,-1.4470,27.391
4.509000,18.7394,-19.8480,-1.1705,27.322
4.515000,18.0429,-20.4146,-0.9258,27.261
4.519000,17.1309,-21.0120,-0.6425,27.118
4.525000,16.2069,-21.6875,-0.2810,27.076
4.530000,15.1298,-22.3798,-0.0253,27.014
4.535000,14.1389,-23.1612,0.0008,27.136
4.539000,13.3014,-23.9341,0.0695,27.382
4.544000,12.3945,-24.5144,0.1680,27.470
4.550000,11.5117,-25.0765,0.1885,27.593
4.555000,10.5835,-25.6821,-0.0905,27.777
4.560000,9.6410,-26.1867,-0.5574,27.911
4.565000,8.8056,-26.5562,-1.1807,28.003
4.570000,8.2299,-26.9148,-1.8195,28.204
4.576000,7.9556,-27.3969,-2.8712,28.673
4.579000,8.0032,-27.8644,-3.8666,29.248
4.584000,8.1991,-28.2041,-4.4837,29.712
4.589000,8.3720,-28.4683,-4.7585,30.053
4.594000,8.5633,-28.6345,-4.5944,30.239
4.599000,8.7998,-28.7694,-4.5199,30.423
4.604000,9.1562,-28.8583,-4.4171,30.597
4.609000,9.7335,-28.8462,-4.1512,30.726
4.614000,10.5799,-28.8411,-3.8452,30.960
4.620000,11.7418,-28.8028,-3.5670,31.308
4.624000,12.8154,-28.5620,-3.3345,31.482
4.630000,13.6390,-28.2845,-3.2230,31.566
4.634000,14.4606,-28.1650,-3.2149,31.823
4.640000,15.2146,-28.0078,-3.1010,32.024
4.645000,15.8423,-27.6868,-2.7311,32.016
4.650000,16.4830,-27.2554,-2.2604,31.932
4.655000,17.1156,-26.8434,-2.0131,31.899
4.660000,17.6429,-26.5378,-1.9999,31.930
4.664000,18.2125,-26.3487,-2.0735,32.097
4.670000,18.5656,-26.1356,-2.1544,32.131
4.676000,18.7371,-25.8683,-2.1459,32.013
4.679000,19.0872,-25.5382,-2.0997,31.952
4.685000,19.7028,-25.1318,-2.0053,31.997
4.690000,20.5214,-24.8440,-1.8252,32.275
4.695000,21.4814,-24.7661,-1.7064,32.829
4.701000,22.5334,-24.7329,-1.6576,33.500
4.705000,23.4543,-24.5865,-1.6161,34.018
4.711000,24.2219,-24.5156,-1.7421,34.507
4.715000,24.8251,-24.5797,-2.0761,34.997
4.720000,25.1352,-24.7328,-2.4386,35.347
4.727000,25.0707,-24.9437,-2.7887,35.475
4.730000,24.6671,-25.1120,-2.9922,35.327
4.734000,24.1724,-25.4006,-2.9750,35.190
4.739000,23.5043,-25.5826,-2.7754,34.851
4.745000,22.6907,-25.5652,-2.3495,34.263
4.750000,21.5224,-25.4883,-1.8241,33.409
4.754000,20.1779,-25.5540,-1.3543,32.588
4.760000,18.8524,-25.8374,-1.1289,32.004
4.765000,17.4567,-26.3010,-1.1711,31.589
4.771000,15.9789,-26.7969,-1.1357,31.220
4.776000,14.2076,-27.2353,-0.7861,30.728
4.779000,12.4390,-28.0248,-0.7062,30.669
4.786000,10.8050,-29.2134,-0.5902,31.153
4.791000,8.7293,-30.6598,-0.4345,31.881
4.795000,5.7034,-32.1294,-0.2473,32.633
4.800000,2.1665,-33.7376,0.0825,33.807
4.805000,-2.0361,-35.5979,0.4413,35.659
4.810000,-7.0189,-37.4781,0.8715,38.140
4.815000,-12.1286,-39.2267,1.8155,41.099
4.820000,-17.1216,-40.6979,3.5401,44.295
4.828000,-21.7584,-42.0255,5.5831,47.652
4.831000,-26.3301,-43.1583,7.0744,51.049
4.835000,-30.5723,-44.5854,7.8266,54.624
4.840000,-34.6220,-46.1177,8.5865,58.303
4.845000,-38.8821,-47.1138,10.6194,62.002
4.850000,-43.2027,-47.4599,14.1719,65.725
4.856000,-47.1038,-47.2617,18.2492,69.177
4.860000,-50.1472,-46.5267,22.0905,71.885
4.865000,-51.7977,-45.6504,24.7413,73.342
4.869000,-51.8379,-45.0200,25.3732,73.197
4.875000,-50.4148,-44.6967,23.9704,71.512
4.881000,-47.7567,-44.6667,20.7915,68.616
4.885000,-44.0447,-44.8164,16.7026,65.019
4.890000,-39.8168,-44.9443,12.4179,61.315
4.895000,-35.1543,-45.2131,8.1090,57.843
4.901000,-30.3259,-45.5450,3.7442,54.846
4.906000,-25.3331,-46.0607,-0.4355,52.569
4.910000,-19.9794,-46.8008,-4.3070,51.069
4.915000,-14.5511,-47.5731,-7.3587,50.290
4.920000,-8.9668,-48.3675,-9.8178,50.162
4.929000,-3.4955,-49.0583,-11.7753,50.573
4.930000,1.7091,-49.6156,-13.3650,51.413
4.936000,6.5028,-50.0764,-14.4327,52.519
4.941000,11.0919,-50.7013,-15.0613,54.042
4.947000,13.8634,-50.7059,-14.9873,54.662
4.951000,17.8271,-52.8577,-15.2999,57.843
4.955000,20.3750,-53.7642,-13.6432,59.092
4.961000,22.9467,-54.5860,-11.3779,60.296
4.965000,25.5391,-55.8375,-8.6210,62.003
4.970000,27.7917,-57.4802,-6.1296,64.140
4.976000,29.8090,-59.0657,-3.6104,66.260
4.981000,31.3780,-60.2850,-1.1221,67.971
4.985000,32.5433,-61.1822,0.7714,69.303
4.990000,33.3859,-61.7548,2.1943,70.236
4.995000,33.6356,-61.8966,3.4764,70.531
5.001000,33.2429,-61.6779,4.8983,70.237
5.006000,32.6171,-61.2730,6.4229,69.710
5.011000,32.2870,-60.7036,7.5564,69.170
5.017000,32.4108,-59.7789,7.9746,68.466
5.021000,32.7893,-58.3712,7.7315,67.395
5.028000,33.3982,-56.5615,7.0965,66.068
5.031000,33.6835,-54.4858,6.1888,64.355
5.036000,33.4561,-52.4510,5.0470,62.417
5.042000,32.7179,-50.5065,3.7801,60.296
5.046000,31.4801,-48.6146,2.7117,57.980
5.051000,30.0146,-46.6893,2.0862,55.544
5.057000,28.4518,-44.6663,1.8952,52.992
5.063000,26.8333,-42.6778,1.9567,50.450
5.068000,25.3822,-40.8746,1.8902,48.151
5.072000,23.9361,-39.1340,1.6385,45.903
5.079000,22.4528,-37.4020,1.4069,43.646
5.081000,21.1340,-35.6989,1.4394,41.511
5.087000,20.0691,-34.0001,1.6905,39.518
5.092000,19.2352,-32.1956,2.0934,37.562
5.096000,18.7434,-30.5315,2.3608,35.903
5.102000,18.4416,-29.3004,2.0880,34.684
5.106000,18.3048,-28.3126,1.2007,33.736
5.111000,18.3420,-27.2842,0.0071,32.876
5.116000,18.6106,-26.2811,-1.1492,32.224
5.121000,18.7233,-25.4113,-2.4661,31.660
5.128000,18.8255,-25.0873,-4.1041,31.632
5.131000,18.9865,-24.8627,-5.6454,31.789
5.137000,19.1538,-24.2183,-6.4979,31.553
5.142000,19.5998,-23.1463,-6.3708,30.992
5.147000,20.6252,-21.8853,-5.3479,30.544
5.152000,22.3259,-20.7117,-3.8196,30.692
5.156000,24.1602,-19.5175,-1.9196,31.118
5.165000,25.9536,-18.2551,0.4213,31.733
5.170000,27.5499,-16.8320,3.0195,32.426
5.171000,28.9592,-15.3086,5.9322,33.289
5.183000,29.7105,-13.3945,9.2846,33.887
5.184000,30.0293,-11.3943,13.0242,34.659
5.187000,30.0528,-9.5200,16.9443,35.790
5.192000,29.7511,-7.6096,20.6112,36.985
5.196000,29.1888,-5.5337,24.0951,38.252
5.201000,28.4336,-3.2130,27.3397,39.576
5.208000,27.8897,-0.8900,29.9468,40.932
5.212000,27.4596,1.0814,31.5500,41.840
5.216000,27.2956,2.6696,31.9317,42.093
5.221000,27.1396,4.2340,31.0956,41.490
5.227000,27.5405,5.8523,29.3124,40.644
5.232000,28.8393,7.5898,26.6880,40.020
5.237000,31.9422,8.9815,23.3305,40.562
5.241000,36.9974,9.7817,19.2961,42.858
5.247000,43.3851,9.9907,15.1739,47.035
5.252000,50.5221,9.8293,11.0499,52.642
5.258000,57.6477,9.3609,7.7126,58.910
5.262000,64.1302,8.6385,5.5976,64.951
5.267000,69.4988,7.6475,5.4606,70.131
5.273000,71.2003,6.3474,7.4576,71.871
5.277000,71.0886,4.6916,11.6020,72.182
5.282000,70.9421,2.7326,17.3529,73.085
5.288000,70.7635,0.5073,23.2044,74.473
5.292000,67.1513,-1.5262,28.2841,72.881
5.298000,61.4569,-3.2624,32.1680,69.443
5.303000,55.8704,-4.9737,34.1050,65.646
5.307000,51.1347,-6.8860,33.8069,61.685
5.312000,47.5387,-9.0137,31.6580,57.822
5.317000,45.0363,-11.2544,27.7956,54.107
5.323000,42.9293,-13.3203,23.1413,50.556
5.327000,41.1371,-15.2062,18.2790,47.514
5.333000,39.8015,-17.0782,13.7907,45.453
5.337000,38.6159,-18.8262,9.9249,44.092
5.342000,37.3894,-20.1508,6.4348,42.958
5.348000,35.8270,-20.9497,3.5689,41.656
5.353000,33.8090,-21.3759,1.4081,40.025
5.357000,31.5706,-21.5594,0.0283,38.230
5.362000,29.2363,-21.4668,-0.7591,36.279
5.367000,27.1647,-21.2275,-1.2500,34.498
5.372000,25.3357,-20.9196,-1.3890,32.885
5.379000,23.7497,-20.6983,-1.3593,31.533
5.384000,22.6127,-20.6534,-1.1724,30.648
5.388000,21.7447,-20.6982,-0.8677,30.033
5.392000,20.9632,-20.8834,-0.5569,29.595
5.397000,20.2180,-21.2743,-0.3215,29.351
5.404000,19.0880,-21.6630,-0.1474,28.873
5.409000,17.6122,-21.9701,-0.0057,28.158
5.417000,16.1592,-22.3384,0.2426,27.571
5.419000,14.8868,-22.8503,0.4025,27.275
5.423000,13.8661,-23.4154,0.4992,27.218
5.430000,12.9772,-23.8699,0.4299,27.173
5.432000,12.2896,-24.3298,0.1832,27.258
5.438000,11.6746,-24.8323,-0.3159,27.442
5.443000,10.9531,-25.3492,-0.8972,27.629
5.448000,10.1303,-25.8663,-1.6024,27.826
5.453000,9.3064,-26.3523,-2.3471,28.046
5.457000,8.4975,-26.6590,-2.9186,28.132
5.462000,7.6352,-26.7557,-3.2427,28.012
5.468000,6.8060,-26.7792,-3.3659,27.835
5.473000,6.2488,-26.9168,-3.5278,27.857
